event,node,timestamp
7,8,139629
7,8,173266
25,8,56071
24,8,111311
23,8,151601
23,8,249002
7,8,529292
23,8,562562
6,8,98289
23,8,98334
24,8,98266
23,8,249283
58,8,438163
13,8,125502
43,8,125518
13,8,578151
7,8,274367
21,8,323055
35,8,323020
6,8,349670
7,8,517429
7,8,517386
13,8,517395
43,8,517422
56,8,517485
25,8,30012
7,8,162280
13,8,728
1,8,445819
6,8,68851
24,8,359626
27,8,60900
6,8,67640
23,8,67621
7,8,574549
23,8,600979
39,8,600904
6,8,71194
23,8,306833
21,8,158337
25,8,158346
25,8,132561
23,8,177316
39,8,82213
7,8,218431
6,8,96300
23,8,96293
24,8,96272
7,8,398399
52,8,234452
23,8,19251
35,8,61572
54,8,509041
56,8,108639
7,8,533552
43,8,517214
7,8,525556
56,8,525569
56,8,573489
7,8,523747
6,8,216925
23,8,243737
6,8,210045
56,8,512564
56,8,483140
52,8,225889
1,8,554385
12,8,554349
7,8,499782
6,8,598898
27,8,185165
56,8,301769
23,8,410740
7,8,410762
54,8,309991
56,8,595482
56,8,90379
6,8,60278
35,8,60298
56,8,250681
56,8,410518
27,8,58831
27,8,161071
35,8,216899
23,8,56688
56,8,573619
56,8,14572
56,8,496998
56,8,544192
56,8,470121
56,8,483553
56,8,602417
56,8,296727
56,8,153625
56,8,177727
56,8,489315
56,8,547756
13,8,130709
43,8,499758
1,8,272752
27,8,298701
54,8,274414
56,8,324491
27,8,361262
6,8,172478
12,8,75520
27,8,310290
23,8,162291
54,8,392408
12,8,354723
7,8,161732
7,8,197692
23,8,56738
56,8,301866
35,8,313210
13,8,410858
23,8,2050
23,8,333928
56,8,14558
23,8,569201
35,8,569204
35,8,316383
7,8,420100
13,8,420140
43,8,420110
56,8,175848
52,8,349358
23,8,272696
35,8,272716
23,8,261811
21,8,326540
39,8,66927
56,8,507717
43,8,548794
56,8,95500
35,8,352897
56,8,565150
52,8,82166
56,8,10776
35,8,480636
39,8,54816
13,8,397232
23,8,407355
6,8,567734
56,8,282917
39,8,324377
23,8,450242
7,8,18990
21,8,19017
7,8,18973
23,8,126614
35,8,348418
35,8,526162
35,8,393325
13,8,445828
13,8,445937
23,8,574574
56,8,306929
7,8,158376
35,8,398427
56,8,19301
35,8,525600
35,8,523799
23,8,554390
23,8,410813
13,8,60354
12,8,58856
13,8,216947
13,8,272755
12,8,361309
23,8,75594
27,8,392425
39,8,354760
35,8,161750
12,8,400815
58,8,400810
56,8,130777
7,8,339202
7,8,455231
25,8,455269
23,8,330779
7,8,450578
6,8,158621
7,8,37504
7,8,369470
23,8,303816
39,8,233031
13,8,469930
6,8,409023
23,8,71184
23,8,382596
7,8,505216
39,8,354746
23,8,495024
23,8,150124
21,8,172081
23,8,75466
23,8,572805
23,8,379214
23,8,197699
23,8,198318
21,8,132678
23,8,469956
23,8,329411
39,8,236920
39,8,236967
23,8,361400
35,8,258081
43,8,535096
56,8,535193
12,8,37495
58,8,37497
7,8,188144
58,8,369459
58,8,568506
39,8,324419
52,8,324404
43,8,56124
13,8,495826
56,8,495838
7,8,249231
24,8,283349
35,8,458194
7,8,340458
23,8,151218
39,8,413494
12,8,37478
58,8,439545
21,8,239488
58,8,369393
39,8,703
23,8,91945
39,8,91956
1,8,22085
7,8,30008
7,8,56055
12,8,111337
7,8,111304
6,8,498714
25,8,235338
7,8,505745
58,8,19013
7,8,501093
23,8,350928
39,8,350967
39,8,484012
7,8,492543
13,8,529277
7,8,98347
12,8,249285
58,8,249291
24,8,283298
7,8,498774
13,8,498760
21,8,70917
25,8,33903
58,8,372963
56,8,2199
7,8,588241
7,8,561198
7,8,439501
23,8,403949
39,8,435451
7,8,330819
58,8,439532
58,8,369407
21,8,369463
23,8,302029
23,8,189204
23,8,496192
6,8,129857
7,8,440531
13,8,68994
23,8,226027
23,8,458177
39,8,458179
23,8,54791
23,8,361312
13,8,505086
23,8,600984
24,8,571647
39,8,319099
7,8,435347
58,8,419510
51,8,439469
35,8,386476
7,8,244576
7,8,420111
35,8,422318
56,8,312792
56,8,401791
56,8,239508
56,8,376013
7,8,499824
13,8,499857
56,8,597318
43,8,104896
13,8,133415
27,8,201169
56,8,524736
56,8,548661
56,8,272817
56,8,272897
35,8,206949
56,8,207627
56,8,548705
56,8,153583
56,8,498916
56,8,253593
6,8,83715
43,8,67987
54,8,68062
35,8,416953
6,8,22982
43,8,507592
56,8,507603
35,8,145338
56,8,309460
6,8,426317
12,8,426328
35,8,426309
51,8,547080
56,8,56739
13,8,313274
56,8,333969
13,8,569206
23,8,420112
13,8,272720
56,8,450265
23,8,18983
35,8,158424
13,8,525634
56,8,75616
13,8,161791
43,8,455285
23,8,37567
35,8,369479
56,8,382639
56,8,495032
56,8,329452
13,8,258109
52,8,37586
23,8,188232
35,8,188231
35,8,369461
35,8,568509
23,8,249266
35,8,249243
7,8,283354
52,8,369469
56,8,91998
23,8,111310
35,8,492560
35,8,98368
35,8,249331
52,8,249328
13,8,33908
56,8,33903
23,8,561232
23,8,439577
52,8,369445
23,8,440580
56,8,54862
35,8,419562
13,8,422389
35,8,499848
13,8,145435
23,8,426381
13,8,276690
6,8,340018
23,8,596135
23,8,577693
39,8,306647
23,8,373001
23,8,124521
21,8,41911
13,8,450641
43,8,450569
56,8,450551
7,8,283323
56,8,443608
23,8,436624
39,8,18991
23,8,24186
23,8,19024
39,8,19030
39,8,358237
23,8,392540
39,8,361341
39,8,198313
23,8,37499
39,8,439528
27,8,469900
23,8,562575
56,8,303819
54,8,337815
56,8,397337
56,8,357724
56,8,517480
56,8,533998
6,8,420195
56,8,345317
6,8,547162
56,8,2079
56,8,173972
56,8,174060
56,8,333929
56,8,316399
23,8,600402
56,8,301938
56,8,499870
56,8,249287
56,8,75624
23,8,198973
52,8,352664
52,8,352676
56,8,249305
13,8,499861
56,8,577746
56,8,373066
12,8,469972
56,8,562594
39,8,450595
23,8,283403
56,8,249443
6,8,340093
56,8,111382
56,8,283431
5,9,67733
5,9,165550
5,9,195597
9,9,178113
9,9,288818
9,9,560946
9,9,574406
10,9,105801
10,9,120799
10,9,206336
10,9,335248
10,9,451125
10,9,481125
10,9,532839
10,9,598654
11,9,439422
11,9,523166
11,9,528225
11,9,555845
14,9,41087
14,9,181101
14,9,547916
14,9,561779
14,9,568468
14,9,597757
20,9,175507
20,9,589027
21,9,9113
21,9,44686
21,9,492013
23,9,43714
23,9,575188
25,9,62900
25,9,153945
25,9,253851
25,9,326023
28,9,3663
28,9,268726
28,9,418062
28,9,600183
29,9,109393
29,9,204922
29,9,217117
31,9,109424
31,9,206380
31,9,235278
31,9,349192
31,9,376449
32,9,12950
32,9,229777
32,9,306419
32,9,541148
32,9,564469
32,9,567391
33,9,81711
33,9,320212
33,9,402007
33,9,495736
34,9,63089
34,9,287016
38,9,111700
38,9,218626
38,9,421717
39,9,169440
39,9,227279
42,9,25616
42,9,106897
42,9,556832
45,9,30544
45,9,93139
45,9,150134
45,9,569202
46,9,262682
46,9,301241
46,9,592533
51,9,419214
51,9,514579
51,9,523891
51,9,530066
51,9,546330
52,9,215242
52,9,431759
52,9,530699
53,9,27987
53,9,115009
53,9,390825
54,9,134963
54,9,234860
54,9,454524
54,9,588590
57,9,40367
57,9,91446
57,9,112713
58,9,3098
58,9,5085
58,9,319411
58,9,438511
52,9,67737
28,9,532871
38,9,523171
51,9,528253
54,9,555916
46,9,181124
46,9,597785
33,9,153973
33,9,326064
11,9,418065
25,9,418118
25,9,556849
54,9,556885
31,9,40380
25,9,91478
31,9,91467
52,9,3183
52,9,5105
45,9,74548
23,9,330106
52,9,73208
52,9,481071
23,9,77482
23,9,167540
23,9,254462
23,9,587849
39,9,42278
39,9,206614
39,9,495765
33,9,114726
33,9,262027
38,9,551049
53,9,533169
53,9,586051
38,9,284938
33,9,493166
52,9,259382
32,9,189873
33,9,335852
23,9,597264
21,9,288966
23,9,600409
46,9,282320
23,9,190925
21,9,133877
21,9,190935
45,9,555116
21,9,194221
33,9,435212
38,9,6766
23,9,197651
39,9,31955
23,9,49129
38,9,45344
33,9,95790
33,9,95854
38,9,95794
38,9,27126
23,9,390440
39,9,586165
23,9,140414
38,9,99956
38,9,21485
38,9,254280
21,9,124030
21,9,331489
33,9,330745
23,9,458612
38,9,578123
23,9,241189
28,9,125178
21,9,548181
33,9,449181
38,9,449158
28,9,200203
33,9,292447
11,9,107638
23,9,372904
33,9,40376
21,9,445846
33,9,68769
39,9,221177
39,9,502009
21,9,586145
45,9,159537
28,9,92744
23,9,443470
45,9,273256
45,9,569519
38,9,529473
53,9,80884
33,9,534515
42,9,535043
32,9,584528
52,9,287361
33,9,433017
5,9,257585
23,9,172870
39,9,492376
23,9,552829
31,9,187390
33,9,437345
23,9,422330
51,9,582166
21,9,422734
53,9,88841
45,9,170477
31,9,137651
33,9,556912
38,9,586208
38,9,502065
21,9,330182
39,9,306566
23,9,161867
23,9,174163
33,9,335815
38,9,358175
23,9,303726
39,9,99962
33,9,530895
21,9,197657
23,9,244616
45,9,555918
23,9,600329
33,9,190902
23,9,21557
39,9,21502
33,9,40427
38,9,599162
38,9,555228
38,9,587851
21,9,600382
21,9,452182
38,9,352576
38,9,125527
38,9,402279
38,9,5972
23,9,8990
38,9,435233
32,9,242743
38,9,191524
38,9,418068
38,9,429320
39,9,510133
21,9,574405
38,9,175734
11,9,105883
33,9,91464
38,9,468900
32,9,206908
32,9,410613
33,9,297444
23,9,445239
23,9,522594
38,9,322098
39,9,238280
38,9,345420
33,9,278078
11,9,340482
38,9,447756
38,9,560084
39,9,63180
54,9,200224
33,9,308896
52,9,308901
39,9,287531
51,9,38494
54,9,168151
38,9,322411
23,9,177718
23,9,88768
23,9,330186
51,9,105914
38,9,238342
23,9,464314
23,9,140515
23,9,285700
23,9,48867
23,9,220508
39,9,220516
39,9,464379
38,9,95510
38,9,410168
23,9,142225
33,9,125208
38,9,125218
52,9,433482
23,9,535076
23,9,24882
38,9,435484
33,9,396576
33,9,457252
38,9,101866
52,9,500924
45,9,512668
39,9,436165
39,9,37523
21,9,562532
51,9,439465
45,9,6779
23,9,596093
23,9,119496
23,9,41832
52,9,301916
11,9,47175
25,9,47200
39,9,37764
32,9,571512
32,9,201138
23,9,548523
38,9,395205
38,9,264462
39,9,87350
51,9,47192
38,9,87389
38,9,226064
39,9,96369
23,9,597647
52,9,41218
38,9,101624
23,9,228313
23,9,385498
38,9,601012
38,9,18932
38,9,307297
39,9,41147
38,9,207060
23,9,349727
23,9,41961
39,9,571624
0,10,155964
0,10,155999
0,10,161458
0,10,454275
0,10,568215
3,10,66491
3,10,231231
3,10,270784
3,10,349341
3,10,357046
3,10,440418
3,10,450921
3,10,582627
4,10,7052
4,10,147804
4,10,184441
4,10,189639
4,10,285041
4,10,481397
4,10,483323
4,10,487322
5,10,44882
5,10,111106
5,10,351893
5,10,546696
6,10,26437
6,10,44560
6,10,67700
6,10,90767
6,10,143326
6,10,245232
6,10,261740
8,10,44992
8,10,54480
8,10,140749
8,10,182717
8,10,235531
8,10,374058
8,10,392982
8,10,529664
9,10,16644
9,10,60638
9,10,63747
9,10,97988
9,10,150088
9,10,214613
9,10,338545
9,10,339182
9,10,398141
9,10,468271
9,10,533959
17,10,171011
17,10,290153
17,10,521388
17,10,532661
17,10,583098
18,10,46253
18,10,48740
18,10,81471
18,10,87510
18,10,105522
18,10,143756
19,10,244196
19,10,397147
19,10,552376
22,10,183940
22,10,217833
22,10,271724
22,10,524529
22,10,537207
23,10,158229
23,10,199369
23,10,276675
23,10,282756
23,10,509456
23,10,560668
23,10,573311
24,10,80424
24,10,283088
24,10,303293
24,10,548882
25,10,295530
25,10,335875
25,10,356610
25,10,376031
26,10,16455
26,10,22933
26,10,120355
26,10,159572
26,10,220168
26,10,265193
26,10,285526
26,10,492663
27,10,3233
27,10,119685
27,10,122962
27,10,169568
27,10,261856
27,10,315938
27,10,357777
27,10,535769
28,10,34755
28,10,50013
28,10,245903
28,10,326662
28,10,339307
28,10,558020
28,10,580738
32,10,5609
32,10,18217
32,10,37819
32,10,190948
32,10,214578
32,10,327828
32,10,389664
32,10,412779
32,10,503819
32,10,516148
32,10,538917
32,10,548445
33,10,248438
33,10,253634
33,10,276404
33,10,517102
33,10,573487
34,10,45261
34,10,165842
34,10,542838
39,10,191338
39,10,194173
39,10,308642
39,10,356280
41,10,64112
41,10,100441
41,10,111187
41,10,295008
41,10,417456
41,10,586832
42,10,88264
42,10,102502
42,10,132155
42,10,175046
42,10,217174
42,10,267494
42,10,406068
42,10,457911
43,10,128
43,10,32550
43,10,60263
43,10,68324
43,10,89899
43,10,196938
43,10,234412
43,10,341362
43,10,345135
43,10,530327
43,10,567148
45,10,36221
45,10,142491
45,10,310925
45,10,358759
45,10,381538
45,10,411487
45,10,490348
47,10,17006
47,10,148019
47,10,162836
47,10,167896
47,10,259151
47,10,364892
47,10,392151
47,10,438400
47,10,484243
47,10,559522
47,10,598020
48,10,240516
48,10,291208
48,10,300495
48,10,315454
48,10,321080
48,10,378648
48,10,469493
48,10,492746
48,10,540554
49,10,50426
49,10,132498
49,10,155554
49,10,215292
49,10,252401
49,10,367863
49,10,420624
49,10,438065
49,10,506849
49,10,510988
49,10,522345
50,10,155195
50,10,244234
50,10,249954
50,10,302045
50,10,585253
50,10,592214
52,10,77389
52,10,83327
52,10,175638
52,10,215522
52,10,255787
52,10,284297
52,10,294130
52,10,305728
52,10,377794
52,10,423983
53,10,35262
53,10,113250
53,10,115037
53,10,122558
53,10,137543
53,10,228736
53,10,322829
53,10,327923
53,10,387993
53,10,471135
53,10,511377
53,10,534694
53,10,567230
55,10,86252
55,10,155910
55,10,466309
55,10,550329
56,10,52587
56,10,231735
56,10,510664
56,10,514437
24,10,357080
41,10,54503
5,10,97989
5,10,150116
24,10,150090
34,10,338560
24,10,468299
34,10,468276
48,10,583109
48,10,87530
53,10,159587
25,10,245933
6,10,327844
48,10,308659
25,10,457941
41,10,392168
56,10,240533
56,10,378666
6,10,21166
24,10,120838
6,10,183786
6,10,464534
24,10,464602
17,10,510101
23,10,510096
41,10,205978
19,10,225876
55,10,225898
24,10,554353
34,10,554362
3,10,489017
23,10,466315
56,10,466361
56,10,466390
39,10,5960
48,10,300015
17,10,6247
17,10,355418
48,10,355469
48,10,355509
55,10,355406
17,10,491344
48,10,491398
32,10,102239
19,10,183698
28,10,130651
28,10,422694
28,10,499709
41,10,259866
8,10,69138
8,10,80561
22,10,449565
25,10,185129
6,10,6617
28,10,6661
43,10,6617
6,10,553002
43,10,552996
33,10,137677
24,10,250631
48,10,250622
50,10,250648
48,10,309983
45,10,282688
56,10,282641
56,10,282707
22,10,526815
55,10,148299
17,10,222391
48,10,452546
33,10,179067
55,10,208902
55,10,226347
27,10,228213
27,10,599819
24,10,35144
56,10,318512
55,10,320222
22,10,561659
41,10,339357
33,10,535277
6,10,29638
27,10,29642
6,10,51949
27,10,267575
50,10,267581
6,10,461215
42,10,461205
6,10,21152
24,10,158665
17,10,197792
6,10,207633
23,10,378938
17,10,468378
24,10,514954
24,10,515005
33,10,95417
33,10,448054
3,10,35205
28,10,35180
28,10,67947
28,10,68011
28,10,363971
3,10,374036
28,10,437617
3,10,517330
28,10,525700
19,10,267861
19,10,422914
39,10,286306
39,10,294243
39,10,559993
39,10,592184
6,10,332027
23,10,345152
24,10,345146
6,10,424733
24,10,424679
24,10,574991
56,10,574987
48,10,154756
17,10,173136
55,10,173116
23,10,427528
55,10,427516
23,10,504828
43,10,15819
33,10,244756
33,10,311161
43,10,311221
33,10,598927
4,10,230310
48,10,547764
48,10,576749
48,10,579849
8,10,463013
8,10,525360
48,10,8669
33,10,102235
33,10,122721
41,10,239413
41,10,407432
41,10,548580
41,10,283279
6,10,34844
6,10,64630
6,10,198553
6,10,480909
27,10,232992
27,10,535556
25,10,9504
25,10,9551
47,10,20442
24,10,357954
25,10,357960
47,10,358005
48,10,471054
24,10,535250
47,10,563323
48,10,581916
27,10,158613
6,10,468493
32,10,172422
32,10,221435
52,10,294074
48,10,151745
41,10,478900
17,10,416909
6,10,587392
55,10,379093
55,10,520210
25,10,340090
55,10,71368
27,10,2133
42,10,92485
27,10,148276
23,10,362639
41,10,261763
41,10,305246
5,10,226634
34,10,389921
19,10,411492
24,10,411463
5,10,480051
24,10,480044
55,10,409192
48,10,490578
55,10,582567
6,10,107427
32,10,115641
39,10,95731
56,10,600197
33,10,230818
6,10,200810
25,10,245355
33,10,252326
41,10,252340
33,10,424760
55,10,83573
33,10,515279
19,10,64724
24,10,64743
34,10,64703
55,10,194034
34,10,246475
55,10,246441
55,10,312755
24,10,347592
34,10,347584
5,10,388040
5,10,489929
55,10,489911
24,10,548492
28,10,46945
3,10,336057
19,10,32392
19,10,46422
19,10,62271
19,10,167959
3,10,109518
19,10,369363
23,10,139546
23,10,578171
56,10,238400
56,10,599637
56,10,599685
33,10,40978
56,10,352030
56,10,365906
33,10,429155
43,10,429139
33,10,593215
19,10,47360
19,10,583694
19,10,583715
41,10,38061
41,10,56434
41,10,372370
6,10,591008
55,10,497284
8,10,465528
48,10,78169
48,10,153668
25,10,25390
33,10,327606
33,10,375122
45,10,115317
55,10,3174
55,10,285345
27,10,466019
55,10,466041
55,10,466684
25,10,40853
50,10,40845
25,10,187131
50,10,345272
24,10,361228
47,10,361218
47,10,390049
24,10,569200
48,10,569196
52,10,5717
48,10,491354
6,10,102255
25,10,499721
25,10,6670
45,10,222404
17,10,35230
23,10,35221
25,10,68022
48,10,559995
6,10,230326
33,10,563335
41,10,563324
52,10,480066
55,10,424772
8,10,347589
17,10,336070
6,10,109550
55,10,375151
41,10,390066
6,10,54077
50,10,54061
23,10,470785
23,10,470815
56,10,6261
23,10,410143
23,10,487263
43,10,410743
43,10,410764
56,10,137587
56,10,137666
56,10,393324
41,10,410861
39,10,435463
41,10,98386
45,10,98390
41,10,423699
41,10,366026
25,10,420092
23,10,175735
24,10,175788
50,10,592247
41,10,5454
6,10,455245
50,10,214673
33,10,326682
43,10,326677
27,10,132181
23,10,2157
50,10,272746
50,10,259830
50,10,261772
6,10,326511
17,10,326549
23,10,326514
27,10,20865
43,10,187323
43,10,136390
56,10,136351
33,10,360067
41,10,429327
27,10,514547
32,10,306827
39,10,236833
23,10,158573
8,10,226799
17,10,507652
23,10,507673
24,10,548679
32,10,309770
41,10,369370
33,10,464435
41,10,464449
28,10,40871
41,10,361284
43,10,456877
33,10,569248
39,10,312758
23,10,273680
39,10,273663
39,10,586252
27,10,392388
41,10,24055
56,10,318510
56,10,318575
56,10,326905
22,10,31307
22,10,561645
48,10,29682
48,10,118790
6,10,152682
23,10,437698
17,10,517353
24,10,517431
6,10,242429
6,10,242477
28,10,424774
56,10,529885
32,10,568772
56,10,576784
56,10,576805
23,10,166280
39,10,350019
23,10,525417
56,10,126228
56,10,525686
48,10,216558
33,10,20485
43,10,20517
19,10,563337
19,10,563376
56,10,563298
33,10,107660
43,10,107634
56,10,575032
55,10,445811
48,10,227890
23,10,464215
55,10,515000
39,10,330271
55,10,9615
48,10,485238
56,10,60324
28,10,44688
56,10,526775
39,10,464624
48,10,22669
33,10,468307
32,10,220186
32,10,220262
23,10,389715
28,10,215307
48,10,420679
23,10,158706
55,10,515018
43,10,363994
43,10,364025
19,10,47002
6,10,346295
24,10,340744
56,10,36388
33,10,29730
33,10,517503
56,10,517411
50,10,539361
55,10,78096
6,10,583704
52,10,194072
32,10,46471
55,10,429185
50,10,136651
41,10,457768
6,10,599210
41,10,483329
50,10,492467
17,10,389260
25,10,507574
23,10,547053
6,10,464460
33,10,6801
50,10,584564
56,10,353171
33,10,175325
56,10,187096
52,10,548503
45,10,32392
27,10,46519
6,10,168078
6,10,210028
45,10,210061
56,10,168007
56,10,326005
56,10,512552
55,10,458097
56,10,483114
55,10,66869
56,10,584123
3,10,466386
19,10,466453
41,10,6238
23,10,410768
56,10,595534
56,10,19710
55,10,597225
55,10,132205
48,10,158202
56,10,250729
56,10,422283
56,10,323726
23,10,185725
55,10,161094
48,10,487399
56,10,573577
55,10,126393
56,10,104710
56,10,41682
56,10,41707
56,10,602382
56,10,296729
48,10,553236
48,10,592591
56,10,369322
23,10,365257
56,10,270853
6,10,397206
43,10,499758
55,10,390089
19,10,505181
55,10,518986
41,10,67647
33,10,129704
33,10,129768
41,10,582563
56,10,582599
55,10,230907
43,10,245451
56,10,245438
52,10,490612
55,10,390074
8,10,354699
23,10,89974
55,10,201527
33,10,197681
33,10,499742
41,10,35258
41,10,336076
48,10,435469
48,10,236836
41,10,226805
41,10,507670
6,10,563387
56,10,389724
56,10,158708
56,10,547053
56,10,553263
41,10,354717
41,10,400836
33,10,130707
33,10,130770
43,10,130682
39,10,330777
32,10,450573
41,10,40899
39,10,357705
41,10,342141
23,10,567721
23,10,567756
39,10,567751
39,10,303819
33,10,469968
6,10,71200
24,10,71147
33,10,448252
43,10,389370
56,10,389417
41,10,741
41,10,180939
6,10,570342
6,10,505176
23,10,549321
55,10,549379
41,10,36390
39,10,572851
23,10,418137
55,10,345268
45,10,424809
27,10,471104
56,10,91036
48,10,13276
56,10,29741
56,10,468507
23,10,252568
39,10,252561
39,10,252599
55,10,468462
56,10,571826
48,10,111335
48,10,215963
23,10,327522
39,10,84252
48,10,273146
55,10,158686
6,10,223243
39,10,497911
43,10,88109
6,10,490039
32,10,490052
56,10,33846
6,10,158343
23,10,158332
55,10,526114
6,10,91298
45,10,248938
55,10,130693
56,10,2188
45,10,490096
45,10,512682
55,10,76188
33,10,499845
55,10,129742
27,10,392395
41,10,428322
33,10,133364
55,10,137573
23,10,241279
55,10,330789
19,10,420137
6,10,259810
6,10,349657
55,10,457919
56,10,214818
56,10,97613
48,10,409272
56,10,207542
56,10,207653
56,10,366055
56,10,366074
56,10,153671
56,10,450234
56,10,571657
56,10,253515
55,10,246583
23,10,361288
19,10,68135
52,10,416986
19,10,505182
43,10,505146
19,10,469949
19,10,469981
43,10,507573
55,10,390057
55,10,569242
55,10,194035
55,10,194174
56,10,236871
55,10,130793
56,10,273170
6,10,68155
41,10,236919
27,10,244702
27,10,244743
56,10,56660
8,10,571636
23,10,309744
55,10,341825
55,10,60268
56,10,204615
48,10,517557
23,10,361356
55,10,361426
39,10,175465
48,10,27247
48,10,27309
56,10,150772
55,10,430160
23,10,46480
43,10,511141
56,10,511176
32,10,244600
55,10,505167
56,10,521834
55,10,104866
45,10,420197
45,10,420229
56,10,220285
55,10,507639
6,10,547130
48,10,307254
48,10,307294
23,10,37559
56,10,71169
56,10,71246
55,10,567761
55,10,600403
48,10,56728
56,10,149431
56,10,182335
56,10,282253
56,10,439541
56,10,161808
56,10,9859
6,10,244654
55,10,198985
56,10,46488
39,10,498807
41,10,483913
41,10,511148
56,10,397240
56,10,403975
48,10,450616
56,10,357731
56,10,358192
41,10,283337
41,10,499953
56,10,283407
48,10,470090
0,11,71359
0,11,88052
0,11,351296
3,11,9661
3,11,85911
3,11,103572
3,11,269517
3,11,381324
4,11,119681
4,11,546333
5,11,67050
5,11,109010
5,11,111454
5,11,268671
5,11,416773
5,11,448857
5,11,488047
10,11,75326
10,11,178822
10,11,268202
10,11,373176
11,11,118234
11,11,169054
11,11,345386
11,11,498966
12,11,582085
15,11,206562
15,11,433329
15,11,476161
15,11,483688
18,11,86670
18,11,107266
18,11,114542
18,11,278450
18,11,513807
18,11,546953
24,11,448364
26,11,10007
26,11,37711
26,11,138964
26,11,366971
30,11,56052
30,11,241347
30,11,423368
30,11,423660
30,11,460045
30,11,480036
34,11,183078
34,11,266075
34,11,480658
35,11,209244
35,11,237880
35,11,317508
35,11,388412
35,11,424100
35,11,568174
35,11,602505
38,11,131744
38,11,205872
38,11,216235
38,11,366103
38,11,369651
38,11,372970
38,11,460213
39,11,106676
39,11,133490
39,11,168071
39,11,218908
39,11,342929
39,11,509954
46,11,69309
46,11,273240
46,11,344161
46,11,432702
46,11,443156
46,11,496417
46,11,581256
47,11,257879
47,11,328798
47,11,373356
47,11,438148
47,11,558997
47,11,579972
48,11,75075
48,11,245392
48,11,567658
50,11,40010
50,11,166805
50,11,177147
50,11,278996
50,11,411985
50,11,446256
50,11,499724
51,11,12901
51,11,16638
51,11,306781
51,11,308043
51,11,343233
51,11,472111
51,11,480266
51,11,508450
51,11,585206
54,11,444631
54,11,446392
54,11,454867
54,11,487149
54,11,518956
54,11,521994
54,11,585747
55,11,78109
55,11,206095
55,11,468294
55,11,548008
57,11,35577
57,11,59780
57,11,131339
57,11,154330
57,11,187927
50,11,351343
54,11,345451
39,11,582154
11,11,206598
24,11,206575
24,11,206627
30,11,433344
55,11,547021
4,11,37737
35,11,37714
4,11,138972
35,11,367002
51,11,56061
51,11,423684
12,11,183081
48,11,317534
35,11,373412
11,11,131366
47,11,187931
35,11,116840
50,11,116875
3,11,6704
39,11,459948
11,11,88223
30,11,179932
39,11,243245
12,11,591376
50,11,39746
50,11,441619
38,11,554951
55,11,443410
21,11,13337
35,11,153956
35,11,209500
35,11,583886
30,11,210349
55,11,230413
48,11,94122
50,11,94108
25,11,188964
50,11,189066
24,11,191512
47,11,191507
35,11,268875
35,11,584467
25,11,6724
25,11,226898
38,11,543050
39,11,206348
55,11,206283
38,11,28559
39,11,387848
35,11,395726
11,11,178919
38,11,499040
24,11,344774
12,11,398618
48,11,398540
21,11,119528
24,11,208795
39,11,2511
39,11,242236
48,11,592382
50,11,305192
38,11,483882
4,11,402011
4,11,592215
35,11,188271
48,11,13276
11,11,48512
54,11,493879
3,11,309329
55,11,278521
55,11,303413
55,11,203519
25,11,269161
25,11,275667
25,11,595972
55,11,191189
55,11,586685
50,11,165677
35,11,221713
24,11,253420
46,11,376995
11,11,146374
39,11,241325
38,11,64452
55,11,39691
55,11,256149
55,11,314643
38,11,280900
35,11,59779
4,11,91862
25,11,452720
35,11,400565
47,11,372886
24,11,395702
35,11,288664
35,11,575882
35,11,194227
50,11,562796
50,11,563678
50,11,600382
24,11,387850
48,11,23325
34,11,397145
39,11,592838
21,11,250526
4,11,288475
12,11,100974
12,11,103061
25,11,15959
11,11,247610
12,11,478045
12,11,528998
54,11,167268
30,11,340416
55,11,399387
35,11,148768
35,11,148826
35,11,148895
35,11,220221
50,11,220140
48,11,450083
55,11,284788
38,11,455314
25,11,371816
35,11,414054
55,11,572473
30,11,237255
35,11,104821
34,11,354627
48,11,517266
55,11,67684
38,11,286677
50,11,286682
4,11,256798
4,11,553429
35,11,264410
35,11,596429
12,11,346533
38,11,442079
54,11,67225
21,11,186702
21,11,475880
25,11,475866
21,11,559057
35,11,9935
35,11,197917
35,11,315768
38,11,582157
48,11,373451
54,11,131414
51,11,88302
48,11,583923
38,11,146483
54,11,247624
48,11,220237
55,11,475947
38,11,475873
21,11,121465
48,11,401251
38,11,97630
38,11,28558
12,11,520247
35,11,90317
50,11,499038
39,11,139001
39,11,183142
48,11,398547
50,11,538907
35,11,25439
55,11,301825
55,11,554424
25,11,178885
48,11,513862
38,11,206635
24,11,35260
3,11,424695
55,11,230361
39,11,307844
48,11,451352
21,11,111062
38,11,67243
51,11,223165
38,11,124386
25,11,88072
55,11,448468
55,11,208812
38,11,9573
38,11,242932
51,11,65304
46,11,263432
3,11,89051
55,11,13365
24,11,529017
21,11,327415
21,11,148023
48,11,327178
24,11,373259
12,11,362649
55,11,516830
55,11,582546
50,11,145172
35,11,300101
12,11,161350
12,11,592252
21,11,48579
38,11,48603
54,11,71454
25,11,75370
55,11,10142
55,11,328907
50,11,88315
21,11,139581
25,11,56082
21,11,129888
35,11,532464
38,11,578048
50,11,447069
12,11,468448
55,11,6418
24,11,162309
35,11,288544
12,11,167385
12,11,362621
48,11,362671
38,11,243514
48,11,22673
34,11,22057
12,11,236803
34,11,518924
38,11,78711
38,11,95618
55,11,502595
38,11,472631
12,11,10045
